lat,long,type
-28.8231503,153.25858162,6
-28.82698192,153.25958626,8
-28.82260077,153.25240264,8
-28.82131273,153.25377243,8
-28.82423358,153.25684043,8
-28.82465116,153.25503727,8
-28.82469284,153.25486074,8
-28.82365126,153.2575021,8
-28.8242287,153.25988266,8
-28.82681969,153.25661396,8
-28.82322707,153.2508687,8
-28.82355542,153.25619756,6
-28.82248511,153.25534982,8
-28.82303689,153.25593127,8
-28.82330069,153.25713786,8
-28.82366373,153.25759276,8
-28.82430969,153.25928808,7
-28.82490539,153.25468822,6
-28.80406247,153.24217685,6
-28.82208539,153.25790155,8
-28.82417475,153.25837558,8
-28.82443416,153.26224775,8
-28.8236079,153.25363339,8
-28.82268052,153.25358735,8
-28.81925651,153.25685614,8
-28.82253376,153.2597372,8
-28.8238844,153.25821385,8
-28.82397162,153.25812111,8
-28.82471083,153.28712059,8
-28.82436319,153.25949093,8
-28.82522548,153.26181359,8
-28.83760501,153.252853,6
-28.82407801,153.25685365,8
-28.82352133,153.25540989,8
-28.81770936,153.25848871,6
-28.8173024,153.25929294,6
-28.8211793,153.25892708,8
-28.8191768,153.26330994,8
-28.82357099,153.25954013,7
-28.8240708,153.25803863,8
-28.82401576,153.25603221,8
-28.81993604,153.25539053,7
-28.82136724,153.25788102,8
-28.82106013,153.26114905,7
-28.8236825,153.25760101,8
-28.82334544,153.25856701,8
-28.82225316,153.26148879,8
-28.82254373,153.26343895,8
-28.82466745,153.25991169,8
-28.82319517,153.25590986,8
-28.82275074,153.25950573,8
-28.82156644,153.26472258,8
-28.8234809,153.25981846,7
-28.82425752,153.25993227,8
-28.82436304,153.2583021,8
-28.82533555,153.25949213,8
-28.8263298,153.25555519,8
-28.82283181,153.25559388,8
-28.82515018,153.27556161,6
-28.82777069,153.2696181,8
-28.8242243,153.25717316,8
-28.82560123,153.25893295,8
-28.82480189,153.25454847,6
-28.81647945,153.25319962,8
-28.8158079,153.25337532,8
-28.82334333,153.26048958,8
-28.82263069,153.28551392,8
-28.82452373,153.25843608,6
-28.83404522,153.26380229,7
-28.82565445,153.2571617,8
-28.81779966,153.25752716,8
-28.81857973,153.25952754,8
-28.82314097,153.25969901,7
-28.82347434,153.25934279,7
-28.82413137,153.25742129,8
-28.82714286,153.25781129,8
-28.82336095,153.25319371,8
-28.82391432,153.25702782,8
-28.8185143,153.26009192,7
-28.82374703,153.25752235,8
-28.82370995,153.25768491,8
-28.82340082,153.25876376,8
-28.824927,153.25999339,8
-28.83253902,153.25775045,8
-28.8232038,153.25728018,8
-28.82035923,153.25888489,8
-28.82381502,153.25790012,7
-28.82547439,153.26032563,8
-28.82591785,153.25554444,8
-28.82413958,153.25641461,8
-28.81709186,153.25886393,6
-28.82271025,153.25985514,8
-28.82408563,153.26049145,8
-28.82458992,153.25809334,6
-28.82382311,153.25550714,8
-28.82314462,153.25498944,8
-28.82365174,153.25643716,8
-28.8230421,153.25750692,8
-28.82256484,153.25847885,8
-28.82311917,153.25860162,6
-28.82316266,153.25860522,8
-28.81260699,153.28782541,7
-28.82618038,153.26204779,8
-28.83087555,153.25048896,8
-28.8236403,153.25780605,8
-28.82378118,153.25800849,8
-28.82331809,153.26058993,8
-28.8240967,153.25790208,8
-28.82417754,153.26112614,8
-28.82415032,153.25839079,7
-28.82417221,153.25746296,8
-28.82702616,153.2625646,8
-28.8365912,153.2498371,7
-28.81941248,153.26177652,7
-28.80452767,153.28638969,6
-28.82304674,153.25877532,6
-28.82358967,153.25795066,8
-28.82432598,153.25888985,8
-28.82458526,153.25888854,8
-28.82287883,153.25407325,8
-28.82219161,153.25511675,8
-28.82336942,153.25715056,7
-28.82371614,153.25759891,7
-28.82380069,153.25799939,6
-28.82411664,153.25737646,8
-28.82841868,153.25832467,8
-28.83167162,153.2584879,8
-28.81954953,153.25167122,6
-28.82122043,153.25611458,7
-28.82359192,153.25699287,8
-28.81473153,153.25965305,8
-28.82360325,153.25734533,8
-28.82367405,153.2573552,8
-28.82362466,153.25741906,8
-28.82433134,153.25758549,8
-28.82831755,153.26512477,8
-28.82250332,153.25531391,8
-28.8174794,153.25162299,7
-28.82086857,153.26129074,7
-28.8258907,153.25498156,8
-28.82360307,153.25692011,8
-28.82354158,153.25730712,8
-28.8239567,153.257126,8
-28.82331243,153.26061674,8
-28.8236536,153.25668701,8
-28.82189544,153.28499825,8
-28.82435327,153.25803043,8
-28.8244532,153.2578606,8
-28.82902493,153.25119779,8
-28.81868769,153.25962484,6
-28.81795976,153.26339139,8
-28.82062037,153.26151826,8
-28.82127313,153.26175972,6
-28.82272926,153.2609702,8
-28.82318304,153.25990108,7
-28.82377223,153.25800647,8
-28.82425756,153.25717792,7
-28.82407592,153.25671649,8
-28.82442348,153.25857248,8
-28.83042087,153.25719706,8
-28.82541146,153.2541792,8
-28.82502998,153.25414071,8
-28.82402329,153.25630092,8
-28.82132931,153.25672162,8
-28.80197271,153.24221486,6
-28.81962422,153.25615926,8
-28.82089056,153.25773799,8
-28.82373497,153.2574918,8
-28.81974758,153.26673468,8
-28.82188812,153.26326034,7
-28.82548441,153.26006189,8
-28.82593022,153.25761603,8
-28.82373131,153.25615035,8
-28.82331445,153.25715293,8
-28.82025941,153.25861082,8
-28.8202333,153.25873821,8
-28.82311504,153.26067984,8
-28.82415378,153.25839387,8
-28.82267055,153.25338755,8
-28.80540492,153.28244238,7
-28.82298677,153.26098597,8
-28.82414143,153.25834329,8
-28.82417476,153.25775174,8
-28.823739,153.25662224,8
-28.82348935,153.25738612,8
-28.82567504,153.25969378,8
-28.82531371,153.25461425,8
-28.82332901,153.25724848,7
-28.80321015,153.28858738,6
-28.82541711,153.26098559,8
-28.82572225,153.25638209,8
-28.82152803,153.25840677,8
-28.82962047,153.25629193,7
-28.82335257,153.25433568,8
-28.81981495,153.2547815,8
-28.81680386,153.25859844,8
-28.82170848,153.25899585,8
-28.82046655,153.26098721,6
-28.82508513,153.25955451,8
-28.82344315,153.25635652,8
-28.82282017,153.25782477,8
-28.82443839,153.25826303,8
-28.82373775,153.25595996,8
-28.82814063,153.26390979,6
-28.82649248,153.25981977,8
-28.81857234,153.26093946,7
-28.82278738,153.25810824,8
-28.82259673,153.25840037,8
-28.81866029,153.26237595,8
-28.82441245,153.25810432,8
-28.82121745,153.2620378,6
-28.82336983,153.26006121,7
-28.82598767,153.25938121,8
-28.82467801,153.25463947,6
-28.82414372,153.25450515,8
-28.81558894,153.2508989,8
-28.82089321,153.25894967,8
-28.81897491,153.26173343,8
-28.82114015,153.26525262,8
-28.82222378,153.26326031,7
-28.82461848,153.25817597,6
-28.82777233,153.25907199,8
-28.81972984,153.25411902,8
-28.82035562,153.25544982,8
-28.82279418,153.25701719,8
-28.82268636,153.25771779,8
-28.82178857,153.25943567,8
-28.82342033,153.25826881,8
-28.82291238,153.25945876,8
-28.82389162,153.25967652,8
-28.82398391,153.25854744,8
-28.82934715,153.26896405,8
-28.82473319,153.25794002,8
-28.83193752,153.25857889,8
-28.82443387,153.25624042,8
-28.82401042,153.25644386,8
-28.82400688,153.256579,8
-28.82045,153.25136967,6
-28.82356174,153.2573048,8
-28.82377681,153.25812552,8
-28.82320759,153.26039547,8
-28.82258819,153.26354209,7
-28.82355226,153.26119153,8
-28.82610945,153.25458421,8
-28.82257714,153.25608894,8
-28.82206009,153.26204943,8
-28.8232147,153.25982958,8
-28.8247883,153.25846376,8
-28.82340503,153.25515545,8
-28.82195281,153.25802908,8
-28.82365094,153.25729847,8
-28.82589104,153.25791405,8
-28.82110938,153.25535406,8
-28.82341091,153.25697837,8
-28.78515615,153.27951378,6
-28.82279633,153.25988826,8
-28.82484744,153.26086086,8
-28.82551618,153.25837358,8
-28.8389608,153.25577138,8
-28.82532097,153.25416173,8
-28.82488867,153.25468553,6
-28.81652135,153.25853532,7
-28.82338427,153.25723999,8
-28.82229359,153.25864718,7
-28.82432823,153.26067267,8
-28.82312202,153.25613587,8
-28.82374754,153.25788802,8
-28.82408869,153.25624081,8
-28.82328251,153.25499883,8
-28.8213823,153.25635578,6
-28.82329364,153.25715131,7
-28.82765917,153.26598685,8
-28.82465272,153.25817317,8
-28.82754366,153.26429887,8
-28.82431971,153.25641678,8
-28.82381786,153.25284196,8
-28.82386048,153.25714022,8
-28.81926228,153.26195035,7
-28.82400039,153.25808695,6
-28.82458202,153.25821367,6
-28.82524896,153.25717184,8
-28.82632088,153.25591949,6
-28.82560019,153.25620749,8
-28.82597329,153.25497006,8
-28.81922163,153.25220822,8
-28.81962927,153.25371212,8
-28.82000654,153.26101731,7
-28.82302819,153.26120044,8
-28.82487837,153.26505055,8
-28.82452143,153.25794186,8
-28.82470855,153.25058252,8
-28.82296463,153.25435893,8
-28.82371847,153.25691769,8
-28.81148393,153.25608005,8
-28.80521123,153.28868828,6
-28.82403657,153.25812268,8
-28.82554973,153.25504631,8
-28.8210435,153.25598792,7
-28.82187811,153.25781237,8
-28.80286507,153.28351862,6
-28.82454218,153.26742542,8
-28.82428679,153.2588265,8
-28.82240262,153.2516045,8
-28.82329292,153.25619382,8
-28.82379394,153.25754194,8
-28.82295103,153.26109103,8
-28.82295103,153.26109103,8
-28.82401509,153.25789071,7
-28.82408051,153.25781215,8
-28.83450011,153.26357482,7
-28.82486325,153.25486005,8
-28.82475533,153.25516982,8
-28.81895843,153.26214577,8
-28.82555445,153.26180098,8
-28.82947593,153.25632665,7
-28.82146718,153.25587626,8
-28.82096061,153.26245486,8
-28.82182107,153.26243571,8
-28.82309268,153.26073867,8
-28.82566222,153.26097854,8
-28.82647117,153.25892807,8
-28.83254697,153.25790568,8
-28.81960849,153.25581756,8
-28.81882855,153.25977718,8
-28.79542928,153.27554329,6
-28.82202848,153.25856534,7
-28.8248054,153.25817218,6
-28.82445342,153.25430662,8
-28.82280914,153.25443867,8
-28.82294938,153.25670934,8
-28.82090686,153.25647881,8
-28.82090686,153.25647881,8
-28.82885664,153.26881837,8
-28.82521442,153.25900373,7
-28.82481035,153.25813474,7
-28.82675273,153.25787445,8
-28.82362347,153.25416999,8
-28.81653306,153.2590543,7
-28.82403377,153.25906923,8
-28.82481586,153.25974238,7
-28.82517863,153.26063024,8
-28.82513868,153.25905124,7
-28.82522547,153.25913539,8
-28.82554346,153.25608759,8
-28.82487441,153.25369081,8
-28.82011843,153.25135023,6
-28.8217643,153.25439584,8
-28.82270531,153.25785785,8
-28.82122108,153.26137886,6
-28.82315264,153.25950837,8
-28.82799945,153.26432408,8
-28.82510297,153.25540136,8
-28.8250335,153.2552644,8
-28.82488708,153.25463508,6
-28.82426897,153.2557139,8
-28.82295475,153.25648705,8
-28.80870355,153.28473176,6
-28.82445088,153.25824892,7
-28.82572537,153.25988193,8
-28.82212192,153.25825474,8
-28.8046742,153.27854181,7
-28.82304758,153.25840711,8
-28.82369344,153.25912074,8
-28.82398359,153.25815794,8
-28.82436705,153.25842524,8
-28.81850772,153.25972779,7
-28.82625012,153.26246686,8
-28.82577099,153.25778377,8
-28.82337523,153.2549305,8
-28.82359853,153.25722257,7
-28.82439467,153.26101871,8
-28.82443475,153.25883111,8
-28.82611318,153.2592866,7
-28.82911866,153.25537653,8
-28.82827279,153.25346968,8
-28.82136262,153.25114614,6
-28.82230945,153.25371945,8
-28.82368711,153.25745707,8
-28.82301316,153.26126155,8
-28.82454951,153.2601142,8
-28.82508349,153.25919477,8
-28.81986641,153.25577378,8
-28.81820136,153.26005019,6
-28.82126693,153.2596288,8
-28.82293469,153.25848843,8
-28.82454302,153.25815779,7
-28.82599738,153.26131412,7
-28.82404807,153.25409804,8
-28.82367564,153.26313121,8
-28.82408965,153.25889018,8
-28.82713487,153.26022236,8
-28.82083852,153.26392696,8
-28.82356049,153.26044587,8
-28.8260431,153.25814356,8
-28.82656198,153.25778899,7
-28.82650175,153.25738126,8
-28.82490867,153.25487703,8
-28.82425566,153.25494858,8
-28.8219114,153.25512599,8
-28.81262129,153.28191349,7
-28.82402888,153.25851632,8
-28.82414577,153.25831809,8
-28.83544668,153.25913868,6
-28.81615342,153.26068582,8
-28.82278145,153.25890893,8
-28.82505862,153.25786496,8
-28.82373709,153.25437783,8
-28.82298591,153.25306938,8
-28.82151461,153.25561929,8
-28.82060262,153.25628292,8
-28.81649157,153.25876208,7
-28.82417183,153.2595716,8
-28.82486048,153.25970399,8
-28.82504708,153.25829509,8
-28.82468498,153.25673765,8
-28.82497152,153.25467653,6
-28.8247402,153.25509743,6
-28.82405721,153.24410261,8
-28.80334597,153.28434953,6
-28.82423524,153.27089757,6
-28.82199051,153.25661302,8
-28.82353041,153.25687744,8
-28.82343672,153.25698286,8
-28.82377208,153.25712423,8
-28.82363924,153.25743494,8
-28.82324526,153.25849719,8
-28.82283568,153.26126125,8
-28.82346442,153.26067046,8
-28.82345749,153.25620895,8
-28.81860615,153.26054364,6
-28.82217364,153.25880093,7
-28.82540494,153.25748231,8
-28.83561183,153.25848389,7
-28.82533865,153.25517928,8
-28.81969928,153.2564217,8
-28.81890075,153.26213046,8
-28.82244362,153.26042559,8
-28.82381133,153.25835539,8
-28.82588732,153.26208339,8
-28.83171686,153.26445712,8
-28.82646491,153.25838059,8
-28.82043811,153.25858719,7
-28.82548042,153.26421996,8
-28.82578551,153.26213437,8
-28.82610643,153.256281,8
-28.82047464,153.25643168,8
-28.82367073,153.25761345,8
-28.82370534,153.25772061,6
-28.82341596,153.25995962,8
-28.82394703,153.26183626,8
-28.82454332,153.2581174,6
-28.82670919,153.2571049,8
-28.81890155,153.2621242,8
-28.80756926,153.28352899,6
-28.82283194,153.26213501,8
-28.82332643,153.2604786,7
-28.82270799,153.26359033,8
-28.82404563,153.25813497,8
-28.82471763,153.25500722,8
-28.82254581,153.2552881,8
-28.82131042,153.26456252,8
-28.82608923,153.26043352,8
-28.82932984,153.25091896,8
-28.82398975,153.25984956,8
-28.82419721,153.25510267,8
-28.82381096,153.25628577,8
-28.82251257,153.256743,8
-28.81075549,153.25683679,8
-28.8215952,153.25871615,8
-28.82394139,153.25770525,8
-28.82426124,153.25964252,7
-28.82658284,153.255217,8
-28.82479272,153.25451457,8
-28.8210453,153.25357183,8
-28.82322434,153.25623802,8
-28.82341173,153.25783397,8
-28.82313095,153.25844516,7
-28.82797306,153.2544564,8
-28.8272467,153.25094477,8
-28.82376245,153.25404838,8
-28.81830682,153.25906541,8
-28.80891612,153.28409293,7
-28.82635108,153.2545678,8
-28.82182949,153.25488816,8
-28.82373515,153.25714539,8
-28.81828719,153.26081849,8
-28.82289779,153.25823482,8
-28.82345711,153.25984763,8
-28.81849796,153.28354093,7
-28.82479381,153.25815292,6
-28.82310238,153.25265036,8
-28.8195142,153.25208273,8
-28.80512386,153.23964219,7
-28.82277509,153.25583669,8
-28.8194829,153.25630755,8
-28.81118919,153.25676156,8
-28.82311654,153.25708084,7
-28.80534018,153.28942127,6
-28.82598753,153.26136353,7
-28.82432378,153.25614352,8
-28.82260445,153.25455679,8
-28.8185099,153.26009438,6
-28.82333603,153.25775547,8
-28.81180225,153.29017608,6
-28.82242839,153.2696148,8
-28.82405023,153.25912476,8
-28.82502266,153.259692,8
-28.82472169,153.25818137,7
-28.8365568,153.26317284,7
-28.82617391,153.25712988,8
-28.82608219,153.25648224,8
-28.82411432,153.25610089,8
-28.82003924,153.26184665,8
-28.82373007,153.25751424,8
-28.81780429,153.26978863,8
-28.815523,153.28013272,7
-28.82338574,153.25944488,8
-28.82401775,153.25793041,8
-28.82401775,153.25793041,8
-28.82404826,153.25934168,8
-28.82520724,153.26018185,8
-28.82464224,153.25790768,8
-28.82249746,153.25306339,8
-28.82327809,153.25678778,8
-28.80526803,153.28933482,6
-28.8239006,153.25826404,8
-28.82469088,153.25812302,7
-28.82343068,153.25712857,8
-28.8232208,153.26120851,8
-28.82394305,153.25805791,8
-28.825676,153.25969542,7
-28.82512559,153.25744348,8
-28.82160201,153.25681098,8
-28.820268,153.25868053,8
-28.82268607,153.25917211,8
-28.82238312,153.26199369,7
-28.82405373,153.25924643,8
-28.82437153,153.26643215,8
-28.82415189,153.257506,8
-28.82591067,153.25910784,6
-28.82902403,153.25723466,8
-28.82688124,153.25577198,6
-28.81912684,153.25681204,8
-28.81669781,153.25884619,6
-28.81956408,153.26023665,8
-28.82161874,153.26521096,7
-28.823324,153.26053973,8
-28.82527001,153.26118095,8
-28.82845452,153.26932233,8
-28.82492788,153.25390511,8
-28.82750403,153.25419668,8
-28.8236426,153.25653689,8
-28.82110511,153.2560561,6
-28.82026009,153.25853494,8
-28.8197449,153.25979062,8
-28.82142822,153.26169624,6
-28.82189253,153.26374893,8
-28.82310562,153.26064656,8
-28.82453777,153.25991697,8
-28.82503176,153.26053057,8
-28.8253413,153.25966675,8
-28.82569122,153.25957009,6
-28.82604731,153.25237467,7
-28.82319627,153.25708681,8
-28.82049514,153.25841917,8
-28.82250008,153.25791916,8
-28.82352728,153.25775093,8
-28.81402995,153.27933165,7
-28.8263147,153.25999981,8
-28.81942031,153.25358696,8
-28.81990002,153.25786668,8
-28.80235639,153.28190103,7
-28.82260319,153.26691879,8
-28.82634582,153.26424373,8
-28.82411205,153.25053069,8
-28.82126539,153.25555419,8
-28.81784729,153.25926157,8
-28.82431773,153.25788413,8
-28.82448881,153.25761567,8
-28.82537622,153.25503451,8
-28.82391441,153.25455085,8
-28.82364269,153.25406913,8
-28.82389416,153.25814945,8
-28.82389416,153.25814945,8
-28.82410927,153.26405475,8
-28.82427957,153.25937134,8
-28.82458283,153.25817352,6
-28.82703101,153.26253494,8
-28.82432113,153.25732846,8
-28.82848585,153.25340207,8
-28.81897134,153.25640206,8
-28.82294357,153.25817313,8
-28.82139031,153.26159679,6
-28.8118196,153.28405637,7
-28.82479553,153.26033374,8
-28.8247426,153.25817411,6
-28.82679468,153.25832983,8
-28.82725494,153.25700815,8
-28.82390788,153.25116128,8
-28.82319883,153.25490864,8
-28.81894795,153.25412715,6
-28.81806387,153.25537528,8
-28.81944358,153.25732164,8
-28.82294992,153.25942075,8
-28.82339546,153.26350954,7
-28.8248469,153.2553106,8
-28.81824318,153.25539491,8
-28.81757564,153.25882434,7
-28.82169153,153.26657239,8
-28.82598045,153.2628876,8
-28.82449127,153.25814345,8
-28.83083511,153.25836464,8
-28.82996632,153.25797948,8
-28.83084734,153.25452218,8
-28.82392931,153.25444773,8
-28.82171048,153.25507349,8
-28.82276223,153.25687122,6
-28.81719673,153.25850219,6
-28.82345139,153.25768846,8
-28.80448934,153.29161997,6
-28.82268468,153.26038331,8
-28.82263599,153.25331015,6
-28.82365688,153.25659932,8
-28.82277242,153.25958476,8
-28.8212911,153.272286,7
-28.82747303,153.25262686,8
-28.82392298,153.25663914,8
-28.81778791,153.25688318,8
-28.82308402,153.25707096,8
-28.82364075,153.25733586,8
-28.82239182,153.25847614,8
-28.81321472,153.28651674,7
-28.82313146,153.26041366,8
-28.8231795,153.26115959,8
-28.82578631,153.26001282,7
-28.82784783,153.25652358,8
-28.82155389,153.25740932,8
-28.82021916,153.25824679,8
-28.80043014,153.27825914,6
-28.82084923,153.25544933,8
-28.81705595,153.25845979,7
-28.82293928,153.25732179,8
-28.81823545,153.25889831,8
-28.82352965,153.25726245,8
-28.82332916,153.25784124,8
-28.82373632,153.25741208,8
-28.80478468,153.28775308,6
-28.82346763,153.2597177,6
-28.82443399,153.25709161,8
-28.82493494,153.25489765,8
-28.82487245,153.25179176,8
-28.82296005,153.25507686,8
-28.81939687,153.25515319,8
-28.82123126,153.25703849,6
-28.82350651,153.25717963,8
-28.82139686,153.25955004,8
-28.83308109,153.26512859,8
-28.82322372,153.25295259,8
-28.82355833,153.25477652,8
-28.82240241,153.25570496,8
-28.82351303,153.25679242,8
-28.818479,153.26048725,7
-28.8211485,153.26160332,6
-28.82411639,153.25824778,8
-28.82457937,153.25807043,8
-28.82475377,153.2581275,6
-28.82513381,153.25492528,8
-28.82374437,153.25636151,8
-28.81962142,153.25056136,8
-28.82007409,153.25374289,8
-28.8229173,153.2588509,8
-28.80830698,153.28576842,7
-28.82343366,153.26076415,8
-28.82410999,153.2581257,6
-28.82462505,153.26052168,8
-28.83073295,153.25645775,8
-28.82525986,153.2556458,8
-28.82436568,153.25643203,8
-28.80042291,153.25616055,7
-28.82054217,153.26218913,8
-28.82089116,153.26587598,8
-28.82435819,153.2582333,6
-28.82480888,153.25834648,6
-28.82562196,153.25971938,6
-28.82470746,153.25808665,6
-28.82559796,153.25854346,8
-28.82582583,153.25533915,6
-28.82474742,153.2539727,8
-28.82081791,153.25690717,8
-28.82258678,153.25852722,8
-28.82456726,153.25789381,8
-28.82448763,153.25772813,8
-28.82509734,153.25640236,8
-28.82440121,153.25498598,8
-28.82236039,153.25397989,8
-28.8118385,153.28252154,7
-28.82466448,153.25794979,8
-28.82338328,153.25356016,8
-28.82325702,153.25815442,8
-28.80517244,153.28987484,6
-28.82378335,153.25822682,6
-28.82350581,153.25965323,8
-28.82486937,153.25860853,8
-28.81833854,153.25759753,8
-28.821076,153.25799773,8
-28.82364886,153.25871582,6
-28.82442903,153.25933077,6
-28.82424434,153.25796726,8
-28.82424434,153.25796726,8
-28.8246963,153.25900882,8
-28.80149723,153.2800161,6
-28.82385675,153.2578019,8
-28.82392224,153.25766122,8
-28.82375516,153.25898835,8
-28.82514268,153.26180354,8
-28.82436706,153.25748532,8
-28.82399796,153.2559835,8
-28.8236472,153.26294667,8
-28.8239036,153.25996804,8
-28.83084211,153.25461961,8
-28.82427992,153.25407718,8
-28.82318262,153.25405926,8
-28.82037273,153.25027293,8
-28.81975505,153.25733537,8
-28.81949057,153.26011521,8
-28.81942284,153.2626536,8
-28.80604205,153.28931699,6
-28.82355759,153.25813205,8
-28.82219031,153.2613362,8
-28.82406413,153.26076872,6
-28.82453354,153.25760336,8
-28.82495068,153.25548258,8
-28.82358871,153.25278234,8
-28.81921756,153.25788631,8
-28.80361969,153.28638262,6
-28.82318602,153.25944786,8
-28.82379359,153.25811331,8
-28.82444633,153.2600924,8
-28.82599822,153.25671866,8
-28.82619895,153.25461668,8
-28.82496585,153.25483559,6
-28.81738389,153.25342545,8
-28.79974011,153.27686921,6
-28.8189873,153.26203957,8
-28.82257575,153.26076971,8
-28.82031669,153.28143212,8
-28.82413678,153.25828701,8
-28.83270309,153.25816854,8
-28.82722826,153.25717908,8
-28.8239244,153.25394435,8
-28.82220437,153.25815973,8
-28.82477438,153.26059781,8
-28.8251123,153.25923572,8
-28.82560439,153.24842391,8
-28.82293676,153.2563508,8
-28.82772648,153.27042999,8
-28.82640595,153.25889476,8
-28.82968523,153.25157166,8
-28.82045532,153.24682342,8
-28.82365233,153.25720702,8
-28.80578549,153.28984074,6
-28.81465114,153.28567782,7
-28.8239089,153.2595459,7
-28.82626717,153.26259673,8
-28.8265927,153.25842251,8
-28.82223797,153.25576074,8
-28.82330757,153.25652642,8
-28.82139106,153.25903429,8
-28.82275629,153.25837133,6
-28.82089848,153.26136123,6
-28.82962724,153.26201843,8
-28.83843177,153.25677904,8
-28.82103719,153.25680262,8
-28.81906971,153.26196279,8
-28.82297861,153.25848488,8
-28.82371134,153.25790985,8
-28.82203152,153.26389377,8
-28.82484078,153.26095036,8
-28.82524266,153.26263119,8
-28.8346385,153.26243177,7
-28.82165813,153.25797604,8
-28.8236109,153.2573188,8
-28.8212421,153.26254342,7
-28.82446415,153.2582661,8
-28.82725289,153.25249037,8
-28.82449121,153.25573209,8
-28.8233594,153.25436416,8
-28.81665201,153.25040012,8
-28.81839037,153.25996608,8
-28.82361189,153.25738186,8
-28.80422873,153.28000527,6
-28.82314371,153.26102212,8
-28.82438263,153.26059999,8
-28.82464114,153.25996715,8
-28.82633751,153.26181994,8
-28.82445297,153.2576796,8
-28.82709463,153.26068339,8
-28.82604551,153.25502769,8
-28.82932616,153.25114705,8
-28.81686341,153.25885729,7
-28.82042733,153.26135773,7
-28.82363055,153.25754844,8
-28.82093518,153.26558956,8
-28.82331063,153.25944354,8
-28.82638549,153.26008078,8
-28.82662577,153.25725689,8
-28.82488667,153.2550818,8
-28.82426309,153.25579269,8
-28.82342744,153.25605854,8
-28.82342899,153.25628651,8
-28.82278503,153.25711133,6
-28.82191562,153.26418748,7
-28.82141784,153.26665217,6
-28.82366679,153.25868669,8
-28.82422651,153.25801968,8
-28.82549139,153.26155301,8
-28.82841984,153.26369269,6
-28.82530559,153.25638985,8
-28.83232038,153.2493374,8
-28.82721903,153.25351925,8
-28.82031401,153.25159103,6
-28.80999783,153.23944942,7
-28.81992137,153.26185795,6
-28.82311793,153.26060597,8
-28.82499359,153.26557458,8
-28.82467536,153.26074547,8
-28.82433389,153.25812501,8
-28.83125821,153.25738241,8
-28.82459479,153.25312205,8
-28.82454651,153.25262081,8
-28.81827425,153.25086199,8
-28.82365624,153.25732386,8
-28.8227211,153.25918509,8
-28.82598814,153.25414765,8
-28.8197776,153.25580246,8
-28.82513759,153.25887467,8
-28.82453072,153.2577318,8
-28.82811334,153.2625955,8
-28.83345873,153.2584229,8
-28.8234946,153.25684428,8
-28.81923658,153.26274245,8
-28.82367415,153.25758805,6
-28.80807598,153.28705119,7
-28.81976037,153.26592502,8
-28.8240884,153.2596395,8
-28.82414411,153.25768743,8
-28.82571262,153.25846082,8
-28.83512183,153.26676892,8
-28.82651027,153.25787473,8
-28.82507415,153.25482448,6
-28.82481464,153.254874,6
-28.82249944,153.25456341,8
-28.821382,153.253584,8
-28.82111132,153.25593073,8
-28.82242268,153.25660671,8
-28.8229459,153.25837725,8
-28.80258844,153.28879669,6
-28.82161807,153.26525903,7
-28.82402406,153.25731587,8
-28.8271212,153.25917938,8
-28.82606347,153.25323769,8
-28.81792889,153.25068036,8
-28.82305739,153.25599446,6
-28.82020955,153.25516094,7
-28.80305649,153.28895224,6
-28.80863482,153.28764416,6
-28.82327124,153.26060075,6
-28.82459654,153.26198117,8
-28.82531208,153.25830154,8
-28.82644598,153.25866435,8
-28.82730428,153.25732344,8
-28.82473098,153.2536027,6
-28.82135923,153.2549225,8
-28.8146365,153.26634369,8
-28.80507941,153.28246431,7
-28.82236776,153.25963225,8
-28.82341118,153.2598689,8
-28.82316776,153.2663455,6
-28.8244264,153.25861661,8
-28.82520558,153.25939662,8
-28.82885389,153.25591548,8
-28.82538819,153.25458361,8
-28.82252808,153.25962545,8
-28.82144712,153.2616315,6
-28.81488322,153.27473047,7
-28.82284614,153.26085129,8
-28.82317604,153.26041518,8
-28.82589448,153.26413224,8
-28.83125498,153.25746357,8
-28.82490675,153.25525391,8
-28.82353885,153.25689177,8
-28.82904463,153.25968326,8
-28.82803047,153.25680169,8
-28.82762942,153.25641844,8
-28.83813503,153.25381671,8
-28.79960652,153.24287449,6
-28.8213846,153.25740165,8
-28.82020008,153.25966371,8
-28.82370702,153.25772883,6
-28.82316014,153.26010881,6
-28.82345058,153.25972165,7
-28.82495136,153.2635963,8
-28.82482888,153.25873747,8
-28.82454556,153.25804704,6
-28.82477292,153.25815131,6
-28.82660647,153.26029192,8
-28.82210657,153.25577208,8
-28.81954292,153.25612258,8
-28.80266339,153.28394135,6
-28.82237777,153.25963347,8
-28.80501227,153.28817127,6
-28.81698874,153.27343409,8
-28.81150239,153.29035601,7
-28.82311324,153.25955623,8
-28.82330879,153.26060445,8
-28.8243493,153.26070606,8
-28.82502788,153.26152082,8
-28.82691011,153.25754822,8
-28.82731096,153.25430293,8
-28.82299091,153.25471885,8
-28.82191688,153.25385623,8
-28.82089603,153.25687931,8
-28.82134386,153.25743955,8
-28.82169156,153.25756007,8
-28.80481297,153.28682004,6
-28.81130731,153.29035195,7
-28.82326921,153.259406,8
-28.81884747,153.28480894,7
-28.82397387,153.25759019,8
-28.82412286,153.2581395,7
-28.82629232,153.25149112,8
-28.82616007,153.25084196,8
-28.81855267,153.25770385,8
-28.82058609,153.25867261,8
